AEP1,AEP2,AEP3,AEP4,AEP5,AEP6,AEP7,AEP8,AEP9,AEP10,AEP11,AEP12,AEP13,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,RPM,DIAM,POWER,CP
15865,19769,23662,27430,30999,34324,37381,40158,42646,44845,46753,48374,49715,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.50E+06,6.32E+06,7.82E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0718,200,8.50E+06,0.49
15866,19771,23664,27432,31001,34326,37384,40160,42649,44847,46756,48377,49717,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.50E+06,6.32E+06,7.83E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,200,8.50E+06,0.49
15866,19771,23664,27432,31001,34326,37384,40160,42649,44847,46756,48377,49717,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.50E+06,6.32E+06,7.83E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.027,200,8.50E+06,0.49
16976,20967,24907,28688,32246,35542,38559,41288,43726,45872,47728,49298,50589,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.31E+06,4.89E+06,6.62E+06,7.94E+06,8.42E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.8209,210,8.50E+06,0.49
17086,21108,25073,28873,32443,35747,38767,41496,43931,46072,47922,49485,50770,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.31E+06,4.94E+06,6.75E+06,8.03E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.2757,210,8.50E+06,0.49
17136,21173,25149,28959,32535,35843,38865,41593,44027,46167,48014,49574,50855,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.32E+06,4.96E+06,6.81E+06,8.08E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.7304,210,8.50E+06,0.49
17154,21196,25178,28991,32570,35879,38901,41630,44063,46202,48048,49607,50887,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.32E+06,4.96E+06,6.84E+06,8.10E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1851,210,8.50E+06,0.49
17158,21202,25185,28999,32578,35888,38910,41639,44073,46211,48057,49616,50895,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.32E+06,4.96E+06,6.84E+06,8.10E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.6398,210,8.50E+06,0.49
17158,21202,25185,28999,32579,35888,38911,41640,44073,46211,48057,49616,50896,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.32E+06,4.96E+06,6.84E+06,8.11E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0946,210,8.50E+06,0.49
17158,21202,25185,28999,32579,35888,38911,41640,44073,46211,48057,49616,50896,1.75E+05,5.47E+05,1.16E+06,2.06E+06,3.32E+06,4.96E+06,6.84E+06,8.11E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,210,8.50E+06,0.49
18305,22434,26460,30284,33848,37126,40106,42785,45165,47249,49041,50547,51776,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.64E+06,5.36E+06,7.14E+06,8.20E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.5109,220,8.50E+06,0.49
18392,22543,26586,30423,33995,37277,40258,42936,45313,47393,49180,50681,51904,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.42E+06,7.24E+06,8.25E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.9449,220,8.50E+06,0.49
18427,22588,26639,30481,34058,37342,40323,43000,45377,47455,49240,50739,51960,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.43E+06,7.29E+06,8.27E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.379,220,8.50E+06,0.49
18436,22599,26652,30496,34073,37357,40338,43016,45392,47470,49255,50753,51973,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.44E+06,7.30E+06,8.28E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.8131,220,8.50E+06,0.49
18437,22600,26653,30497,34074,37358,40340,43017,45393,47471,49256,50754,51974,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.44E+06,7.30E+06,8.28E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.2471,220,8.50E+06,0.49
18437,22600,26653,30497,34074,37358,40340,43017,45393,47471,49256,50754,51974,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.44E+06,7.30E+06,8.28E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.6812,220,8.50E+06,0.49
18437,22600,26653,30497,34074,37358,40340,43017,45393,47471,49256,50754,51974,2.02E+05,6.11E+05,1.28E+06,2.27E+06,3.65E+06,5.44E+06,7.30E+06,8.28E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.1152,220,8.50E+06,0.49
9116.8,11746,14561,17484,20445,23381,26237,28968,31535,33905,36054,37966,39630,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.51E+06,3.46E+06,4.47E+06,5.50E+06,6.49E+06,7.36E+06,8.02E+06,8.37E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,150,8.50E+06,0.5
9320.5,12066,15010,18063,21146,24189,27134,29935,32554,34960,37132,39053,40718,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.53E+06,3.55E+06,4.66E+06,5.83E+06,6.97E+06,7.88E+06,8.35E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.186,150,8.50E+06,0.5
9453.2,12272,15295,18426,21578,24680,27672,30508,33151,35573,37752,39674,41335,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.54E+06,3.61E+06,4.81E+06,6.08E+06,7.30E+06,8.12E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.823,150,8.50E+06,0.5
9538.4,12406,15479,18658,21854,24992,28013,30870,33527,35957,38139,40061,41718,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.55E+06,3.64E+06,4.91E+06,6.28E+06,7.52E+06,8.24E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.459,150,8.50E+06,0.5
9591.2,12489,15595,18806,22029,25190,28229,31099,33765,36200,38384,40306,41961,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.55E+06,3.65E+06,4.97E+06,6.42E+06,7.67E+06,8.31E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.096,150,8.50E+06,0.5
9621.5,12537,15663,18893,22133,25308,28358,31236,33908,36346,38531,40453,42106,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.55E+06,3.66E+06,5.01E+06,6.51E+06,7.76E+06,8.34E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.732,150,8.50E+06,0.5
9636.9,12562,15699,18938,22188,25370,28426,31309,33984,36423,38610,40531,42184,47171,2.32E+05,5.51E+05,1.02E+06,1.68E+06,2.55E+06,3.66E+06,5.02E+06,6.56E+06,7.81E+06,8.36E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,13.369,150,8.50E+06,0.5
10431,13366,16468,19644,22814,25912,28884,31689,34293,36670,38803,40678,42291,64578,2.79E+05,6.42E+05,1.18E+06,1.92E+06,2.86E+06,3.94E+06,5.09E+06,6.27E+06,7.34E+06,8.09E+06,8.41E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.9525,160,8.50E+06,0.5
10629,13662,16865,20136,23389,26555,29579,32422,35050,37441,39577,41449,43054,64578,2.79E+05,6.42E+05,1.18E+06,1.92E+06,2.89E+06,4.05E+06,5.31E+06,6.62E+06,7.73E+06,8.31E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,160,8.50E+06,0.5
10754,13847,17112,20440,23741,26945,29998,32860,35500,37896,40032,41901,43498,64578,2.79E+05,6.42E+05,1.18E+06,1.93E+06,2.91E+06,4.11E+06,5.48E+06,6.87E+06,7.93E+06,8.39E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.146,160,8.50E+06,0.5
10831,13964,17267,20631,23963,27191,30262,33136,35783,38182,40319,42184,43777,64578,2.79E+05,6.42E+05,1.18E+06,1.93E+06,2.91E+06,4.15E+06,5.59E+06,7.05E+06,8.06E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.743,160,8.50E+06,0.5
10876,14031,17358,20743,24093,27336,30418,33299,35951,38352,40489,42353,43943,64578,2.79E+05,6.42E+05,1.18E+06,1.93E+06,2.91E+06,4.17E+06,5.66E+06,7.16E+06,8.13E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.34,160,8.50E+06,0.5
10898,14066,17406,20802,24162,27413,30500,33386,36040,38443,40579,42442,44031,64578,2.79E+05,6.42E+05,1.18E+06,1.93E+06,2.91E+06,4.17E+06,5.69E+06,7.23E+06,8.17E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.937,160,8.50E+06,0.5
10908,14082,17427,20829,24194,27448,30539,33426,36082,38485,40621,42484,44073,64578,2.79E+05,6.42E+05,1.18E+06,1.93E+06,2.91E+06,4.17E+06,5.71E+06,7.26E+06,8.19E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.533,160,8.50E+06,0.5
11784,14997,18344,21720,25042,28243,31278,34109,36710,39061,41151,42970,44519,84167,3.29E+05,7.38E+05,1.34E+06,2.18E+06,3.24E+06,4.46E+06,5.76E+06,7.03E+06,7.99E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.4258,170,8.50E+06,0.5
11968,15260,18684,22128,25505,28750,31814,34664,37275,39629,41715,43527,45065,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.28E+06,4.58E+06,6.00E+06,7.34E+06,8.18E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.9876,170,8.50E+06,0.5
12081,15423,18895,22381,25792,29062,32144,35005,37621,39976,42059,43866,45396,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.29E+06,4.65E+06,6.17E+06,7.54E+06,8.28E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,170,8.50E+06,0.5
12147,15519,19020,22531,25963,29248,32341,35209,37828,40184,42265,44069,45595,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.30E+06,4.69E+06,6.28E+06,7.67E+06,8.33E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.111,170,8.50E+06,0.5
12182,15570,19086,22611,26054,29348,32447,35318,37940,40296,42376,44178,45702,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.30E+06,4.71E+06,6.35E+06,7.74E+06,8.36E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.673,170,8.50E+06,0.5
12196,15591,19114,22645,26093,29391,32492,35365,37988,40344,42424,44225,45748,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.30E+06,4.72E+06,6.38E+06,7.77E+06,8.37E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.234,170,8.50E+06,0.5
12201,15599,19124,22658,26108,29407,32510,35384,38006,40363,42443,44244,45766,84167,3.29E+05,7.38E+05,1.34E+06,2.19E+06,3.30E+06,4.72E+06,6.39E+06,7.78E+06,8.38E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.796,170,8.50E+06,0.5
13154,16615,20165,23695,27122,30385,33444,36270,38844,41151,43185,44941,46421,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.65E+06,5.01E+06,6.44E+06,7.68E+06,8.32E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.9577,180,8.50E+06,0.5
13322,16846,20455,24035,27499,30790,33867,36702,39279,41585,43612,45359,46828,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.69E+06,5.14E+06,6.68E+06,7.89E+06,8.39E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.4883,180,8.50E+06,0.5
13421,16985,20630,24240,27728,31035,34122,36964,39542,41847,43870,45611,47074,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.70E+06,5.22E+06,6.84E+06,8.01E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0188,180,8.50E+06,0.5
13474,17058,20723,24350,27851,31167,34261,37105,39685,41988,44010,45748,47207,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.71E+06,5.26E+06,6.94E+06,8.07E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,180,8.50E+06,0.5
13497,17092,20766,24400,27907,31228,34324,37171,39751,42054,44075,45812,47269,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.71E+06,5.28E+06,6.98E+06,8.11E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.08,180,8.50E+06,0.5
13506,17104,20782,24420,27929,31252,34350,37197,39777,42081,44101,45838,47294,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.71E+06,5.29E+06,7.00E+06,8.12E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.61,180,8.50E+06,0.5
13507,17106,20785,24423,27933,31256,34354,37201,39782,42085,44105,45842,47298,1.06E+05,3.83E+05,8.41E+05,1.52E+06,2.46E+06,3.71E+06,5.29E+06,7.00E+06,8.12E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.141,180,8.50E+06,0.5
14531,18207,21924,25571,29067,32361,35419,38221,40753,43007,44979,46668,48079,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.75E+06,4.07E+06,5.58E+06,7.09E+06,8.11E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.5389,190,8.50E+06,0.5
14680,18407,22169,25852,29375,32686,35755,38561,41093,43342,45307,46987,48388,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.75E+06,4.12E+06,5.72E+06,7.29E+06,8.21E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.0415,190,8.50E+06,0.5
14762,18518,22306,26009,29547,32869,35944,38752,41284,43531,45492,47167,48563,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.75E+06,4.13E+06,5.81E+06,7.41E+06,8.27E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.5441,190,8.50E+06,0.5
14800,18571,22371,26084,29630,32957,36035,38845,41376,43622,45582,47255,48647,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.76E+06,4.14E+06,5.85E+06,7.48E+06,8.30E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0467,190,8.50E+06,0.5
14816,18592,22398,26116,29665,32994,36073,38884,41415,43661,45620,47292,48684,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.76E+06,4.14E+06,5.86E+06,7.51E+06,8.31E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,190,8.50E+06,0.5
14819,18597,22403,26122,29672,33002,36081,38892,41424,43670,45628,47300,48691,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.76E+06,4.14E+06,5.87E+06,7.51E+06,8.32E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.052,190,8.50E+06,0.5
14819,18597,22404,26122,29672,33002,36082,38892,41424,43670,45628,47300,48692,1.29E+05,4.39E+05,9.50E+05,1.71E+06,2.76E+06,4.14E+06,5.87E+06,7.51E+06,8.32E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.554,190,8.50E+06,0.5
15903,19766,23619,27351,30890,34192,37233,39997,42479,44673,46580,48202,49545,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.52E+06,6.17E+06,7.62E+06,8.33E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.162,200,8.50E+06,0.5
16031,19934,23820,27578,31135,34448,37494,40260,42739,44929,46830,48444,49778,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.57E+06,6.31E+06,7.77E+06,8.38E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.6394,200,8.50E+06,0.5
16095,20018,23922,27693,31260,34579,37628,40394,42873,45060,46957,48568,49898,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.59E+06,6.39E+06,7.85E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1169,200,8.50E+06,0.5
16120,20052,23962,27739,31310,34632,37682,40449,42927,45113,47009,48618,49947,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.59E+06,6.42E+06,7.88E+06,8.41E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.5944,200,8.50E+06,0.5
16129,20063,23976,27755,31327,34650,37701,40468,42946,45132,47028,48636,49964,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.59E+06,6.43E+06,7.89E+06,8.42E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0718,200,8.50E+06,0.5
16130,20065,23978,27757,31329,34652,37703,40470,42948,45135,47030,48638,49966,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.59E+06,6.43E+06,7.89E+06,8.42E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,200,8.50E+06,0.5
16130,20065,23978,27757,31329,34652,37703,40470,42948,45135,47030,48638,49966,1.54E+05,4.98E+05,1.06E+06,1.90E+06,3.06E+06,4.59E+06,6.43E+06,7.89E+06,8.42E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.027,200,8.50E+06,0.5
17262,21285,25245,29037,32598,35892,38901,41620,44046,46179,48021,49577,50854,1.80E+05,5.61E+05,1.18E+06,2.11E+06,3.38E+06,4.99E+06,6.74E+06,8.01E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.8209,210,8.50E+06,0.5
17366,21418,25401,29211,32783,36083,39095,41813,44236,46365,48201,49751,51022,1.80E+05,5.61E+05,1.18E+06,2.11E+06,3.38E+06,5.04E+06,6.86E+06,8.09E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.2757,210,8.50E+06,0.5
17414,21479,25474,29292,32869,36173,39186,41905,44326,46453,48287,49833,51101,1.80E+05,5.61E+05,1.18E+06,2.11E+06,3.39E+06,5.06E+06,6.92E+06,8.13E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.7304,210,8.50E+06,0.5
17428,21498,25496,29317,32897,36201,39215,41933,44355,46480,48314,49859,51126,1.80E+05,5.61E+05,1.18E+06,2.11E+06,3.39E+06,5.06E+06,6.94E+06,8.15E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1851,210,8.50E+06,0.5
